               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 230,            0.021695,           0.0078439,           0.0030413,             0.96696,             0.90443,              0.9738,             0.71793,            0.021731,           0.0052392,           0.0058664,           0.0077329,           0.0077329,           0.0077329
                 231,            0.023094,           0.0076806,           0.0031566,             0.96487,             0.92829,              0.9742,             0.74521,            0.020713,           0.0052941,           0.0071129,            0.007723,            0.007723,            0.007723
                 232,            0.021958,           0.0077689,            0.003519,             0.93427,             0.92724,             0.95571,             0.71877,            0.021563,           0.0052559,           0.0060804,           0.0077131,           0.0077131,           0.0077131
                 233,            0.021441,           0.0076248,           0.0044598,             0.95014,             0.94162,             0.97588,             0.73462,            0.021543,           0.0049825,           0.0045525,           0.0077032,           0.0077032,           0.0077032
                 234,            0.022096,           0.0076467,           0.0030724,             0.96567,             0.94239,             0.97702,             0.72865,            0.022617,           0.0049047,           0.0045758,           0.0076933,           0.0076933,           0.0076933
                 235,            0.022373,           0.0076168,           0.0041584,             0.93861,             0.95424,             0.97815,             0.72406,            0.023549,           0.0051365,           0.0057245,           0.0076834,           0.0076834,           0.0076834
                 236,            0.022225,           0.0076579,           0.0035217,             0.93652,             0.95037,               0.973,              0.7565,             0.02147,           0.0051053,           0.0075564,           0.0076735,           0.0076735,           0.0076735
                 237,            0.022126,           0.0078036,           0.0044703,             0.98028,             0.92158,             0.97875,              0.7403,            0.021741,           0.0053685,           0.0064183,           0.0076636,           0.0076636,           0.0076636
                 238,            0.020774,           0.0074096,           0.0047184,             0.94186,             0.96443,             0.97827,             0.75149,            0.021418,           0.0049949,           0.0058936,           0.0076537,           0.0076537,           0.0076537
                 239,            0.021975,           0.0081549,           0.0039574,             0.96652,             0.95373,             0.97551,             0.74906,            0.022128,           0.0051253,           0.0058883,           0.0076438,           0.0076438,           0.0076438
                 240,            0.021775,           0.0072979,           0.0036627,             0.95981,             0.96538,             0.97417,             0.73923,             0.02197,           0.0051584,           0.0049818,           0.0076339,           0.0076339,           0.0076339
                 241,            0.021969,           0.0077303,           0.0033966,             0.97554,             0.94717,             0.98349,             0.76448,            0.021545,           0.0050945,            0.004011,            0.007624,            0.007624,            0.007624
                 242,            0.023024,            0.007534,           0.0043097,             0.96207,             0.97404,             0.97984,             0.76408,            0.021602,           0.0049314,           0.0046934,           0.0076141,           0.0076141,           0.0076141
                 243,            0.021817,           0.0076536,           0.0032566,             0.96985,              0.9707,             0.98191,             0.75293,             0.02186,           0.0052125,           0.0039928,           0.0076042,           0.0076042,           0.0076042
                 244,            0.021712,           0.0079878,           0.0030831,             0.93892,             0.97756,             0.98239,             0.74795,            0.022263,           0.0051301,           0.0051674,           0.0075943,           0.0075943,           0.0075943
                 245,             0.02159,           0.0071704,           0.0041399,             0.96604,             0.92299,             0.98012,             0.74141,            0.021812,           0.0049717,           0.0056012,           0.0075844,           0.0075844,           0.0075844
                 246,            0.021325,           0.0078363,           0.0030348,             0.96707,             0.92097,             0.97202,             0.73986,            0.021606,            0.004873,           0.0062681,           0.0075745,           0.0075745,           0.0075745
                 247,            0.021817,           0.0071534,            0.003328,              0.9697,             0.93666,             0.97779,             0.74336,            0.022157,           0.0049884,           0.0051197,           0.0075646,           0.0075646,           0.0075646
                 248,            0.021908,           0.0076547,           0.0033636,             0.93489,             0.93079,             0.96488,             0.73678,            0.021785,           0.0049162,           0.0050565,           0.0075547,           0.0075547,           0.0075547
                 249,            0.022052,           0.0074639,           0.0039668,             0.92674,             0.92548,             0.95051,             0.72233,            0.021209,           0.0047731,           0.0046635,           0.0075448,           0.0075448,           0.0075448
                 250,            0.021151,           0.0073318,           0.0046227,              0.9485,             0.96683,             0.97883,             0.75641,            0.020907,           0.0048251,           0.0061961,           0.0075349,           0.0075349,           0.0075349
                 251,            0.020963,           0.0073653,           0.0030854,             0.93461,             0.96886,             0.98016,             0.74003,             0.02141,           0.0047224,           0.0050039,            0.007525,            0.007525,            0.007525
                 252,            0.022199,           0.0078685,           0.0040992,             0.97502,             0.93056,             0.97745,               0.748,            0.021177,           0.0047402,           0.0037504,           0.0075151,           0.0075151,           0.0075151
                 253,            0.021732,           0.0071681,           0.0043912,             0.93741,             0.91472,             0.92856,             0.69271,            0.021859,            0.004828,           0.0058105,           0.0075052,           0.0075052,           0.0075052
                 254,            0.021871,           0.0076625,           0.0037601,             0.94409,             0.92606,             0.91311,             0.68244,            0.021901,           0.0047336,           0.0051322,           0.0074953,           0.0074953,           0.0074953
                 255,            0.021263,           0.0077569,           0.0032505,              0.9303,             0.91247,             0.92937,             0.69736,            0.021316,           0.0046551,           0.0054096,           0.0074854,           0.0074854,           0.0074854
                 256,            0.021395,           0.0076308,           0.0044531,             0.96569,             0.95722,             0.97927,             0.74743,            0.021669,           0.0048592,           0.0045158,           0.0074755,           0.0074755,           0.0074755
                 257,            0.022812,           0.0077164,           0.0038618,             0.94729,             0.95621,             0.97683,             0.73356,            0.021942,           0.0050187,           0.0054673,           0.0074656,           0.0074656,           0.0074656
                 258,            0.020363,           0.0076527,           0.0039553,             0.99063,              0.9365,             0.97828,             0.73914,             0.02204,           0.0049236,            0.004939,           0.0074557,           0.0074557,           0.0074557
                 259,             0.02179,           0.0070115,           0.0072855,             0.97163,             0.94352,             0.98201,             0.74086,            0.021198,           0.0050437,           0.0066223,           0.0074458,           0.0074458,           0.0074458
                 260,             0.02205,            0.007393,           0.0026846,             0.97847,             0.96479,             0.98086,             0.77452,            0.020732,            0.004833,           0.0049659,           0.0074359,           0.0074359,           0.0074359
                 261,            0.021426,           0.0072084,           0.0024861,             0.97717,             0.92438,             0.97236,             0.76059,            0.020924,            0.004885,           0.0040164,            0.007426,            0.007426,            0.007426
                 262,            0.021399,           0.0075435,           0.0038986,             0.97949,             0.97173,             0.98736,             0.75097,            0.021564,           0.0047443,           0.0021855,           0.0074161,           0.0074161,           0.0074161
                 263,            0.022414,           0.0081944,           0.0035254,             0.96829,             0.90677,             0.96822,             0.73174,             0.02213,           0.0050416,           0.0053255,           0.0074062,           0.0074062,           0.0074062
                 264,             0.02223,           0.0078588,           0.0038296,             0.94979,             0.91272,             0.94737,             0.70228,            0.023325,           0.0047562,           0.0054308,           0.0073963,           0.0073963,           0.0073963
                 265,            0.020581,           0.0071562,             0.00337,             0.97897,             0.96912,             0.98646,             0.75443,            0.021129,           0.0047371,           0.0040384,           0.0073864,           0.0073864,           0.0073864
                 266,            0.021833,           0.0078249,           0.0034657,             0.95095,              0.9498,             0.97384,             0.77201,            0.020741,           0.0048771,           0.0056915,           0.0073765,           0.0073765,           0.0073765
                 267,            0.022046,           0.0071097,            0.004352,             0.95162,              0.9748,             0.98413,             0.77154,            0.020574,           0.0045807,           0.0041276,           0.0073666,           0.0073666,           0.0073666
                 268,            0.020736,           0.0070193,           0.0032464,             0.98416,             0.97652,             0.98434,             0.77239,            0.020936,           0.0046453,           0.0031996,           0.0073567,           0.0073567,           0.0073567
                 269,             0.02043,           0.0073319,           0.0031008,             0.98183,             0.97292,             0.98257,             0.75606,            0.020999,           0.0047381,           0.0038984,           0.0073468,           0.0073468,           0.0073468
                 270,            0.020726,            0.007159,           0.0033675,             0.97776,             0.95405,             0.98303,             0.75989,            0.020823,           0.0047026,            0.003968,           0.0073369,           0.0073369,           0.0073369
                 271,            0.020994,           0.0070392,           0.0031971,              0.9494,             0.94384,             0.98264,             0.77057,            0.020935,           0.0046704,           0.0044681,            0.007327,            0.007327,            0.007327
                 272,            0.021372,           0.0073105,           0.0052014,             0.96527,             0.97083,             0.98438,             0.75126,            0.021837,           0.0049374,            0.004774,           0.0073171,           0.0073171,           0.0073171
                 273,            0.020768,            0.007574,           0.0028173,             0.97969,             0.96726,             0.98064,             0.76291,            0.021277,           0.0051014,           0.0037345,           0.0073072,           0.0073072,           0.0073072
                 274,             0.02109,           0.0072349,           0.0045008,             0.98615,             0.97322,             0.98687,             0.77207,            0.021137,           0.0047808,           0.0023994,           0.0072973,           0.0072973,           0.0072973
                 275,            0.021252,           0.0072937,           0.0028639,             0.95822,             0.96104,             0.98006,             0.75825,            0.021134,           0.0048523,           0.0033126,           0.0072874,           0.0072874,           0.0072874
                 276,            0.020715,           0.0075109,           0.0024995,             0.97308,             0.97321,             0.98381,             0.76283,            0.020957,           0.0048301,           0.0028966,           0.0072775,           0.0072775,           0.0072775
                 277,            0.020355,           0.0073186,           0.0035404,             0.96753,             0.96923,             0.98589,             0.75554,            0.020624,           0.0047197,            0.003661,           0.0072676,           0.0072676,           0.0072676
                 278,            0.020224,           0.0067179,           0.0031134,             0.98438,             0.97199,             0.98503,             0.74758,            0.021108,            0.004775,           0.0041013,           0.0072577,           0.0072577,           0.0072577
                 279,            0.020625,           0.0071819,           0.0034967,              0.9758,             0.92913,             0.97732,              0.7721,            0.020453,           0.0046558,           0.0069925,           0.0072478,           0.0072478,           0.0072478
                 280,            0.020713,           0.0068874,           0.0027656,              0.9778,             0.96623,             0.98783,             0.76444,            0.020793,           0.0047166,           0.0037934,           0.0072379,           0.0072379,           0.0072379
                 281,            0.020759,           0.0072637,           0.0029562,              0.9566,             0.96908,              0.9877,             0.75444,             0.02117,            0.004889,           0.0031098,            0.007228,            0.007228,            0.007228
                 282,            0.021055,           0.0074427,           0.0039258,             0.98036,             0.95144,             0.98337,             0.76634,            0.020281,            0.004853,            0.003468,           0.0072181,           0.0072181,           0.0072181
                 283,            0.020513,            0.006572,           0.0021749,             0.97657,             0.94824,             0.98165,             0.76415,            0.020281,            0.004859,            0.003873,           0.0072082,           0.0072082,           0.0072082
                 284,            0.019688,           0.0068295,           0.0041505,              0.9569,             0.97028,             0.98203,             0.76104,            0.020869,            0.004946,           0.0031221,           0.0071983,           0.0071983,           0.0071983
                 285,            0.019891,           0.0066528,           0.0030196,             0.98245,             0.96583,             0.98317,             0.75458,            0.021356,           0.0048468,           0.0035578,           0.0071884,           0.0071884,           0.0071884
                 286,            0.021487,           0.0068177,           0.0067111,             0.95362,             0.96479,             0.98368,             0.76562,             0.02144,           0.0047939,           0.0045436,           0.0071785,           0.0071785,           0.0071785
                 287,            0.020551,           0.0073548,           0.0037047,             0.98229,             0.93056,             0.98451,             0.76289,            0.021746,           0.0048556,           0.0029969,           0.0071686,           0.0071686,           0.0071686
                 288,            0.020942,           0.0069619,           0.0033604,             0.97157,             0.93382,             0.97119,              0.7574,            0.020535,           0.0050337,           0.0052747,           0.0071587,           0.0071587,           0.0071587
                 289,            0.020695,           0.0069213,           0.0035025,             0.96826,             0.96514,             0.97703,              0.7688,            0.020342,            0.005224,           0.0036133,           0.0071488,           0.0071488,           0.0071488
                 290,            0.019952,           0.0069014,           0.0035084,             0.97231,             0.94202,             0.98338,             0.77145,            0.020697,           0.0048907,           0.0035321,           0.0071389,           0.0071389,           0.0071389
                 291,             0.02071,           0.0072919,           0.0027161,             0.97777,             0.97356,             0.98861,             0.75903,            0.020631,           0.0046833,           0.0026669,            0.007129,            0.007129,            0.007129
                 292,            0.020655,           0.0073484,           0.0039582,             0.96332,             0.95899,             0.98275,             0.75368,            0.021255,            0.004874,           0.0050445,           0.0071191,           0.0071191,           0.0071191
                 293,            0.021466,            0.007213,           0.0028472,             0.95522,             0.96839,             0.97654,             0.76358,            0.021615,           0.0049806,           0.0061106,           0.0071092,           0.0071092,           0.0071092
                 294,            0.021206,           0.0068793,           0.0042978,             0.97746,             0.92479,             0.97815,             0.76012,            0.021881,           0.0051377,            0.005801,           0.0070993,           0.0070993,           0.0070993
                 295,            0.020481,           0.0068709,           0.0032471,             0.98533,             0.93683,             0.97963,             0.77343,            0.020898,           0.0050397,           0.0048092,           0.0070894,           0.0070894,           0.0070894
                 296,            0.020437,           0.0072529,           0.0030756,             0.96487,             0.91995,             0.97601,             0.76079,            0.020975,           0.0050068,           0.0045721,           0.0070795,           0.0070795,           0.0070795
                 297,            0.020669,           0.0071529,           0.0039817,             0.96532,             0.95319,             0.97937,             0.75741,            0.020673,           0.0050008,           0.0038818,           0.0070696,           0.0070696,           0.0070696
                 298,            0.020005,           0.0070015,            0.003661,             0.97883,             0.95508,             0.98456,             0.75352,            0.021253,           0.0047944,           0.0034156,           0.0070597,           0.0070597,           0.0070597
                 299,            0.019625,           0.0069577,           0.0032339,             0.96096,             0.93742,             0.98153,             0.75679,            0.020976,           0.0047526,           0.0054962,           0.0070498,           0.0070498,           0.0070498
                 300,            0.020898,           0.0068019,           0.0057424,             0.93379,             0.93919,              0.9757,             0.75258,            0.020733,           0.0046372,           0.0053289,           0.0070399,           0.0070399,           0.0070399
                 301,            0.020643,           0.0075109,           0.0038963,              0.9658,             0.95955,             0.98156,             0.77355,            0.020085,           0.0045698,           0.0040944,             0.00703,             0.00703,             0.00703
                 302,            0.020264,           0.0068017,           0.0029799,             0.98681,             0.92406,             0.98637,             0.76896,            0.020128,           0.0045757,           0.0026994,           0.0070201,           0.0070201,           0.0070201
                 303,            0.021144,            0.006798,             0.00362,             0.96436,             0.96689,             0.98306,             0.75871,            0.021729,           0.0047872,            0.003808,           0.0070102,           0.0070102,           0.0070102
                 304,            0.021728,           0.0078093,           0.0026044,             0.97737,               0.955,             0.97499,             0.75195,            0.021177,           0.0047302,           0.0040452,           0.0070003,           0.0070003,           0.0070003
                 305,            0.020647,           0.0074757,           0.0056757,             0.96876,             0.95459,             0.97877,             0.77055,            0.021796,           0.0048902,           0.0032111,           0.0069904,           0.0069904,           0.0069904
                 306,            0.020956,           0.0073474,            0.003753,             0.98095,             0.97069,             0.98214,              0.7627,            0.022026,            0.004966,           0.0025162,           0.0069805,           0.0069805,           0.0069805
                 307,             0.01963,           0.0073565,           0.0033995,             0.98572,             0.93241,             0.98319,             0.77055,             0.02129,           0.0048192,           0.0031071,           0.0069706,           0.0069706,           0.0069706
                 308,            0.020422,           0.0067834,           0.0031314,             0.91245,             0.96479,             0.97676,             0.75725,            0.020871,           0.0049891,           0.0063293,           0.0069607,           0.0069607,           0.0069607
                 309,            0.021405,            0.006603,            0.004091,             0.95095,             0.97156,             0.97735,             0.74831,            0.021531,            0.004966,           0.0047729,           0.0069508,           0.0069508,           0.0069508
                 310,            0.020967,           0.0074576,           0.0043045,              0.9789,             0.95025,             0.98158,             0.75916,            0.022399,           0.0049589,           0.0043375,           0.0069409,           0.0069409,           0.0069409
                 311,            0.020819,           0.0074807,           0.0029567,             0.96237,             0.95212,              0.9797,             0.75193,            0.022404,           0.0048039,            0.004954,            0.006931,            0.006931,            0.006931
                 312,            0.020657,            0.007277,           0.0025257,             0.95482,             0.93194,             0.97136,             0.74831,            0.021888,           0.0048718,           0.0055203,           0.0069211,           0.0069211,           0.0069211
                 313,            0.020188,           0.0068597,           0.0035029,             0.96362,             0.95195,             0.98194,              0.7501,            0.022166,           0.0048053,           0.0046023,           0.0069112,           0.0069112,           0.0069112
                 314,            0.019688,           0.0070559,           0.0029045,             0.94798,             0.97149,              0.9824,              0.7624,            0.021184,           0.0047624,           0.0043044,           0.0069013,           0.0069013,           0.0069013
                 315,            0.020926,           0.0071124,           0.0023191,             0.96183,             0.96046,             0.97748,             0.76324,             0.02105,           0.0047426,           0.0062684,           0.0068914,           0.0068914,           0.0068914
                 316,            0.020288,           0.0066059,           0.0066326,             0.97457,             0.93506,             0.98031,             0.77449,            0.020742,           0.0048242,           0.0070553,           0.0068815,           0.0068815,           0.0068815
                 317,            0.019427,           0.0067801,           0.0024968,              0.9218,             0.95906,             0.97902,             0.76492,            0.020742,           0.0045953,           0.0076097,           0.0068716,           0.0068716,           0.0068716
                 318,            0.020146,           0.0069643,           0.0032801,             0.94578,             0.94436,             0.97942,             0.76437,            0.020947,           0.0047064,           0.0056115,           0.0068617,           0.0068617,           0.0068617
                 319,            0.020106,            0.007306,            0.002666,             0.96357,             0.97057,             0.98225,             0.77645,            0.020955,            0.004885,           0.0030619,           0.0068518,           0.0068518,           0.0068518
                 320,            0.020858,           0.0073868,           0.0030599,             0.97757,             0.96638,             0.98165,             0.78106,            0.020291,           0.0047154,           0.0033849,           0.0068419,           0.0068419,           0.0068419
                 321,            0.019121,           0.0069874,           0.0025855,             0.98384,             0.94029,             0.98071,             0.78311,            0.020467,           0.0047638,           0.0046549,            0.006832,            0.006832,            0.006832
                 322,             0.01976,           0.0069341,           0.0023803,             0.96239,             0.94843,             0.97639,             0.76678,            0.020372,           0.0048521,           0.0047029,           0.0068221,           0.0068221,           0.0068221
                 323,            0.020874,           0.0069705,           0.0020762,              0.9621,             0.92825,             0.96716,             0.75255,            0.020417,           0.0048988,           0.0059283,           0.0068122,           0.0068122,           0.0068122
                 324,            0.020456,           0.0070784,           0.0025226,             0.96757,             0.92606,              0.9449,             0.74088,             0.02085,           0.0047851,           0.0058415,           0.0068023,           0.0068023,           0.0068023
                 325,             0.02049,           0.0064854,           0.0038287,             0.94887,             0.96489,             0.97803,             0.75308,            0.021038,           0.0046592,           0.0044018,           0.0067924,           0.0067924,           0.0067924
                 326,            0.020301,           0.0065858,            0.003233,             0.95611,             0.96923,             0.97911,             0.74784,            0.020628,           0.0046804,           0.0040595,           0.0067825,           0.0067825,           0.0067825
                 327,            0.019489,           0.0065858,           0.0032592,             0.96096,             0.95866,             0.98088,             0.75767,            0.020304,           0.0047717,           0.0042637,           0.0067726,           0.0067726,           0.0067726
                 328,            0.019671,           0.0069428,           0.0039739,             0.96848,             0.95324,             0.97908,             0.76037,            0.020716,           0.0049703,           0.0044023,           0.0067627,           0.0067627,           0.0067627
                 329,            0.019419,           0.0065179,           0.0032033,             0.96553,             0.95863,             0.97977,             0.77625,            0.020535,           0.0048592,           0.0043283,           0.0067528,           0.0067528,           0.0067528
                 330,            0.019471,           0.0070901,            0.003699,             0.97599,             0.95593,             0.97823,             0.76855,            0.020671,           0.0048938,           0.0036343,           0.0067429,           0.0067429,           0.0067429
                 331,            0.020033,           0.0071904,           0.0038017,             0.96961,             0.96061,             0.97989,             0.76338,            0.020657,           0.0047452,           0.0038947,            0.006733,            0.006733,            0.006733
                 332,            0.019767,           0.0069267,           0.0043346,             0.95213,             0.96518,             0.98125,             0.77799,            0.020501,            0.004621,           0.0040544,           0.0067231,           0.0067231,           0.0067231
                 333,            0.020002,           0.0070344,           0.0024215,             0.98299,             0.95396,             0.97618,             0.74249,            0.020866,           0.0047438,           0.0047548,           0.0067132,           0.0067132,           0.0067132
                 334,            0.019931,           0.0071189,           0.0021943,              0.9772,             0.93748,              0.9712,             0.75177,            0.020438,           0.0048261,           0.0057222,           0.0067033,           0.0067033,           0.0067033
                 335,            0.020908,           0.0073283,           0.0027523,             0.93443,             0.94033,             0.96369,             0.75628,            0.020741,             0.00488,           0.0062243,           0.0066934,           0.0066934,           0.0066934
                 336,            0.019465,            0.006595,           0.0031692,             0.95955,             0.95285,             0.97924,             0.76311,            0.021143,           0.0049376,           0.0050375,           0.0066835,           0.0066835,           0.0066835
                 337,             0.01963,           0.0066793,           0.0035111,             0.96256,             0.95786,             0.97886,             0.75982,            0.020334,           0.0047185,           0.0032448,           0.0066736,           0.0066736,           0.0066736
                 338,            0.018933,           0.0070214,           0.0028099,             0.96323,             0.96674,             0.97543,             0.75839,            0.019839,           0.0046284,           0.0027998,           0.0066637,           0.0066637,           0.0066637
                 339,             0.01976,           0.0067498,           0.0028895,             0.96372,             0.97013,             0.98193,             0.76147,            0.020262,           0.0044844,           0.0039146,           0.0066538,           0.0066538,           0.0066538
                 340,             0.01991,           0.0063174,           0.0028157,             0.94796,             0.96835,             0.97978,             0.78142,            0.019991,           0.0046833,           0.0035887,           0.0066439,           0.0066439,           0.0066439
                 341,            0.020015,           0.0070187,           0.0035608,             0.97288,              0.9774,             0.98045,             0.77388,            0.019921,            0.004776,           0.0029954,            0.006634,            0.006634,            0.006634
                 342,            0.020078,           0.0074106,           0.0032178,             0.98508,             0.97197,             0.98319,             0.75531,            0.020423,           0.0047963,           0.0035106,           0.0066241,           0.0066241,           0.0066241
                 343,            0.019327,           0.0065348,           0.0025053,             0.98351,             0.95692,             0.98252,             0.76929,            0.020089,           0.0047302,           0.0034807,           0.0066142,           0.0066142,           0.0066142
                 344,            0.019333,           0.0067131,           0.0025146,             0.96818,             0.95049,             0.97948,             0.77501,            0.020248,           0.0046127,           0.0050318,           0.0066043,           0.0066043,           0.0066043
                 345,            0.019497,           0.0066117,           0.0034434,              0.9396,             0.94768,             0.97326,             0.75624,            0.021337,           0.0047402,            0.005544,           0.0065944,           0.0065944,           0.0065944
                 346,            0.019846,           0.0069106,           0.0025699,             0.97588,             0.95863,             0.98414,             0.77629,            0.020856,           0.0047054,            0.003968,           0.0065845,           0.0065845,           0.0065845
                 347,            0.019785,           0.0069922,           0.0025639,             0.96403,             0.96234,             0.98367,             0.76794,            0.020663,           0.0045819,           0.0050642,           0.0065746,           0.0065746,           0.0065746
                 348,            0.020062,            0.007324,           0.0035065,             0.98065,             0.93341,             0.97934,             0.77889,            0.021059,           0.0047121,           0.0036316,           0.0065647,           0.0065647,           0.0065647
                 349,            0.020577,           0.0067122,           0.0038437,             0.97641,             0.95555,             0.98402,             0.77435,            0.020892,           0.0047975,           0.0033201,           0.0065548,           0.0065548,           0.0065548
                 350,            0.019685,           0.0065643,           0.0027861,             0.98055,             0.97132,             0.97945,             0.76662,            0.020814,           0.0048511,           0.0036532,           0.0065449,           0.0065449,           0.0065449
                 351,             0.01938,           0.0065142,           0.0030692,             0.96327,             0.96479,             0.97878,              0.7596,            0.020763,           0.0046692,           0.0053409,            0.006535,            0.006535,            0.006535
                 352,            0.020195,           0.0067979,           0.0024334,             0.97899,             0.92696,              0.9817,             0.74733,            0.021701,           0.0044193,           0.0049517,           0.0065251,           0.0065251,           0.0065251
                 353,            0.020277,           0.0074444,           0.0023931,             0.97453,             0.95234,             0.98596,             0.76023,            0.020884,           0.0043569,           0.0036494,           0.0065152,           0.0065152,           0.0065152
                 354,            0.019622,           0.0071197,           0.0032729,             0.98581,             0.94308,             0.98298,             0.76073,            0.020465,           0.0045204,           0.0036771,           0.0065053,           0.0065053,           0.0065053
                 355,            0.019747,           0.0069124,           0.0024544,             0.97695,             0.94009,             0.98119,             0.76187,            0.020816,           0.0046971,           0.0033232,           0.0064954,           0.0064954,           0.0064954
                 356,            0.020078,            0.006726,           0.0029788,             0.96734,             0.95958,             0.98239,             0.77503,            0.020104,           0.0047255,           0.0032307,           0.0064855,           0.0064855,           0.0064855
                 357,            0.019133,            0.006899,           0.0029716,             0.97834,             0.97144,             0.98419,             0.77342,            0.020482,            0.004756,           0.0030998,           0.0064756,           0.0064756,           0.0064756
                 358,            0.019807,            0.006684,           0.0026604,             0.97342,             0.97194,             0.98145,             0.78212,            0.020224,           0.0046155,           0.0031965,           0.0064657,           0.0064657,           0.0064657
                 359,            0.019083,           0.0067699,           0.0032923,             0.97986,             0.95789,              0.9806,             0.78129,            0.020177,           0.0045218,            0.003657,           0.0064558,           0.0064558,           0.0064558
                 360,            0.018931,           0.0066808,            0.003007,             0.97213,             0.96032,              0.9826,             0.78179,            0.020428,           0.0045118,            0.003258,           0.0064459,           0.0064459,           0.0064459
                 361,            0.020129,           0.0069479,           0.0027166,             0.98009,             0.96824,             0.97931,             0.77219,            0.021036,           0.0047514,           0.0029956,            0.006436,            0.006436,            0.006436
                 362,            0.019855,           0.0068825,           0.0024991,             0.98448,             0.96515,             0.98099,             0.77643,            0.020474,           0.0046892,           0.0035251,           0.0064261,           0.0064261,           0.0064261
                 363,            0.019074,           0.0069139,           0.0025951,             0.97684,              0.9746,             0.98387,              0.7799,            0.020651,            0.004611,           0.0035087,           0.0064162,           0.0064162,           0.0064162
                 364,            0.019095,           0.0070566,           0.0033805,             0.98581,             0.93098,             0.97714,             0.77037,            0.020835,           0.0045211,           0.0051965,           0.0064063,           0.0064063,           0.0064063
                 365,            0.018971,           0.0067911,           0.0019144,             0.99459,             0.94739,             0.97679,             0.77232,            0.020739,           0.0045643,           0.0051169,           0.0063964,           0.0063964,           0.0063964
                 366,            0.019551,           0.0068217,            0.002254,              0.9829,             0.95503,             0.98214,             0.78542,            0.020603,           0.0046732,           0.0046152,           0.0063865,           0.0063865,           0.0063865
                 367,            0.018612,           0.0060921,           0.0023632,             0.97606,             0.96575,             0.98266,             0.78028,            0.019884,           0.0045955,           0.0038363,           0.0063766,           0.0063766,           0.0063766
                 368,            0.018326,           0.0064281,           0.0022223,             0.97989,              0.9504,             0.98055,              0.7769,            0.020395,            0.004895,            0.002845,           0.0063667,           0.0063667,           0.0063667
                 369,            0.019451,           0.0070804,           0.0025181,             0.98059,             0.94043,             0.98279,             0.77812,            0.020401,           0.0048585,           0.0034053,           0.0063568,           0.0063568,           0.0063568
                 370,            0.019764,           0.0064098,           0.0027845,             0.93456,             0.97048,             0.98063,             0.75948,            0.020104,           0.0045531,           0.0046961,           0.0063469,           0.0063469,           0.0063469
                 371,             0.01901,           0.0067819,           0.0029563,             0.94811,             0.97211,             0.98132,             0.76291,            0.020224,           0.0045545,           0.0050488,            0.006337,            0.006337,            0.006337
                 372,            0.019677,           0.0064723,           0.0025945,             0.97766,             0.95142,             0.98136,             0.77687,            0.019689,            0.004545,           0.0047283,           0.0063271,           0.0063271,           0.0063271
                 373,            0.019428,           0.0067216,           0.0027996,             0.96694,             0.95701,             0.98168,             0.77665,            0.019739,           0.0046782,           0.0042925,           0.0063172,           0.0063172,           0.0063172
                 374,            0.019955,           0.0067131,           0.0023609,             0.97916,             0.95628,             0.98144,             0.77782,            0.020077,           0.0046997,           0.0044605,           0.0063073,           0.0063073,           0.0063073
                 375,            0.019291,           0.0067333,            0.002798,             0.97566,             0.97987,             0.98253,             0.77835,            0.020595,           0.0046437,           0.0035442,           0.0062974,           0.0062974,           0.0062974
                 376,            0.019871,           0.0065136,           0.0021568,             0.97772,             0.96923,              0.9842,             0.77945,            0.020895,           0.0045555,           0.0047333,           0.0062875,           0.0062875,           0.0062875
                 377,            0.018543,           0.0066062,           0.0020192,             0.95725,             0.95892,             0.98441,             0.77742,            0.020208,           0.0044563,            0.003969,           0.0062776,           0.0062776,           0.0062776
                 378,            0.018424,           0.0066439,           0.0031368,             0.97391,             0.96923,             0.98456,             0.77344,            0.020358,           0.0044396,           0.0036099,           0.0062677,           0.0062677,           0.0062677
                 379,            0.018859,           0.0066107,           0.0036929,             0.92458,             0.97156,             0.98093,             0.77424,            0.020451,           0.0044627,           0.0045362,           0.0062578,           0.0062578,           0.0062578
                 380,            0.018171,           0.0065546,           0.0027728,             0.96328,             0.95242,             0.98351,             0.76971,            0.019867,           0.0045426,           0.0067964,           0.0062479,           0.0062479,           0.0062479
                 381,            0.019415,           0.0066074,           0.0020828,             0.95804,             0.96988,              0.9842,               0.771,            0.019756,           0.0045369,           0.0048398,            0.006238,            0.006238,            0.006238
                 382,            0.020009,           0.0063094,           0.0021924,             0.98347,             0.93999,             0.98608,             0.77944,            0.019946,           0.0045443,           0.0028545,           0.0062281,           0.0062281,           0.0062281
                 383,            0.018318,           0.0066488,           0.0050118,             0.97708,             0.96034,             0.98679,             0.77963,            0.020358,           0.0044968,           0.0031031,           0.0062182,           0.0062182,           0.0062182
