               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.044703,             0.01597,            0.011196,             0.69433,             0.68984,             0.71608,              0.3047,            0.041974,           0.0098906,            0.006823,            0.008845,            0.008845,            0.008845
                  37,            0.041535,            0.014669,            0.010367,             0.63609,              0.7237,             0.72056,             0.32262,             0.04286,            0.010144,           0.0064167,            0.008812,            0.008812,            0.008812
                  38,            0.041714,            0.014317,           0.0094969,             0.56999,             0.66633,             0.62856,             0.29906,            0.041933,           0.0095325,           0.0080835,            0.008779,            0.008779,            0.008779
                  39,            0.040424,            0.014499,            0.010665,             0.61659,             0.71694,             0.65862,             0.34922,            0.038598,            0.010499,           0.0073494,            0.008746,            0.008746,            0.008746
                  40,            0.040488,            0.015148,           0.0097062,             0.70147,             0.62501,             0.71074,             0.30668,            0.043624,            0.011187,           0.0049931,            0.008713,            0.008713,            0.008713
                  41,            0.039859,            0.014184,           0.0097031,             0.67877,             0.72862,             0.74824,             0.37474,            0.040825,            0.011453,           0.0063706,             0.00868,             0.00868,             0.00868
                  42,            0.041488,            0.014025,            0.010772,             0.72422,               0.724,             0.75051,             0.34707,            0.041307,            0.010338,            0.007909,            0.008647,            0.008647,            0.008647
                  43,            0.040238,            0.014115,           0.0082343,               0.784,             0.70347,             0.76136,             0.37502,            0.039453,           0.0097976,             0.01021,            0.008614,            0.008614,            0.008614
                  44,            0.037791,            0.013977,           0.0091744,             0.71124,              0.7857,             0.77472,             0.40277,            0.036401,           0.0099573,           0.0058296,            0.008581,            0.008581,            0.008581
                  45,            0.038443,            0.013013,            0.012146,             0.66339,             0.68402,              0.6873,             0.37269,            0.039004,            0.012928,           0.0083974,            0.008548,            0.008548,            0.008548
                  46,            0.037499,            0.014064,           0.0096507,             0.70722,             0.78549,             0.79357,             0.46691,            0.036718,           0.0089297,           0.0062001,            0.008515,            0.008515,            0.008515
                  47,            0.037981,            0.013563,           0.0098136,              0.6342,              0.7023,             0.70034,             0.39544,            0.037803,           0.0093026,           0.0084472,            0.008482,            0.008482,            0.008482
                  48,            0.037559,            0.013446,            0.009087,             0.72231,             0.78161,             0.81158,             0.44012,            0.034955,           0.0082221,           0.0072327,            0.008449,            0.008449,            0.008449
                  49,            0.036843,            0.013659,           0.0079662,             0.84317,             0.79933,             0.87499,             0.45686,             0.03411,            0.008379,           0.0050983,            0.008416,            0.008416,            0.008416
                  50,            0.036475,             0.01441,           0.0090724,             0.78348,             0.75949,             0.82563,             0.41233,            0.042488,           0.0096731,           0.0051507,            0.008383,            0.008383,            0.008383
                  51,             0.03793,            0.011954,           0.0078191,             0.79791,             0.76925,             0.79898,             0.44843,            0.035108,           0.0086322,           0.0058279,             0.00835,             0.00835,             0.00835
                  52,            0.036499,            0.012577,           0.0073524,              0.8043,             0.78766,              0.8505,             0.48123,            0.032888,           0.0084004,           0.0085084,            0.008317,            0.008317,            0.008317
                  53,            0.036074,            0.011876,           0.0083732,              0.8149,             0.69566,             0.79976,             0.46681,            0.032931,           0.0093722,           0.0085459,            0.008284,            0.008284,            0.008284
                  54,            0.035565,            0.013057,           0.0078498,             0.79208,             0.69699,             0.78287,             0.41139,            0.033974,           0.0091047,           0.0096737,            0.008251,            0.008251,            0.008251
